Ticker,ESG_Score,Avg_Sentiment,Avg_Sentiment_Vol,Avg_Sharpe,Avg_Volatility,n_months,Avg_Vol_Regime,ESG_Score_norm,Sentiment_norm,Greenwashing_Index,GW_Category
D,915.0697674418604,0.06167768514470799,0.0,0.4992244970579322,0.013815458948970029,86,1.0064588729343293,0.3048358111419702,0.66240037863187,-0.35756456748989973,Outperformer
DAL,731.5930232558139,0.041705293333712506,0.0,0.41091181322843456,0.02446167718925845,86,0.9944254556766562,0.047051135435386415,0.550535896184348,-0.5034847607489615,Outperformer
DD,1041.2558139534883,0.06596496005656366,0.0,0.4817516599403978,0.01877394239673196,86,0.9776173330470106,0.48212710341447473,0.686413215635245,-0.2042861122207703,Outperformer
DE,1035.2790697674418,0.0114919916085104,0.0,0.7734383793869617,0.018613223140633704,86,1.0218089570659858,0.4737297827152427,0.38131253062530346,0.09241725208993923,Aligned
DECK,934.8372093023256,0.029460055948974814,0.0,1.183831588491991,0.026932716999678898,86,1.06259520224889,0.3326090508086914,0.4819508636327332,-0.1493418128240418,Aligned
DELL,1048.3372093023256,0.004361557857292615,0.0,0.9002228055529164,0.025915522320519666,86,1.032996483642409,0.4920764580950827,0.3413752868162174,0.1507011712788653,Moderate Risk
DG,770.7674418604652,-0.025478721493130525,0.0,0.4162641243557981,0.018467569283969316,86,1.0315804615788309,0.10209116157490605,0.17424120306632623,-0.07215004149142018,Aligned
DGX,1034.8488372093022,0.05686051274887887,0.0,0.8798700508281587,0.014672858799258615,86,1.0320016873680786,0.4731253063224963,0.6354196092768822,-0.16229430295438596,Outperformer
DHI,1118.8023255813953,-0.0006423259966881821,0.0,0.7796803220890702,0.02235794624749064,86,1.0091154623235061,0.5910798889070412,0.31334875484897917,0.27773113405806205,Moderate Risk
DHR,1271.8837209302326,-0.010166439570480487,0.0,0.9221870883756526,0.016663729068243368,86,1.0275364693971916,0.8061591243260906,0.2600046163108422,0.5461545080152483,High Risk
DIS,725.7906976744187,-0.015257395137866472,0.0,0.025226529734096424,0.017452095832607695,86,0.9819645971760281,0.038898872733213574,0.23149039953108547,-0.1925915267978719,Outperformer
